condition,response,row_number,array_size_condition,index_array_size_condition,index_observation,index_utterance,id
0,"['some', 'all', 'wrong']","[6, 6, 6, 6, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,9,15,153
1,"['most', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1]",narrowLong,1,15,22,153
1,"['most', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0]",narrowLong,1,8,22,153
1,"['most', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,17,20,153
0,"['most', 'most', 'wrong']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,12,21,153
1,"['all', 'some', 'right']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,18,26,153
0,"['most', 'all', 'wrong']","[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,5,23,153
0,"['some', 'most', 'wrong']","[5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,10,13,153
1,"['some', 'all', 'right']","[6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,3,14,153
1,"['most', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,6,20,153
1,"['most', 'most', 'right']","[6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,11,20,153
0,"['most', 'most', 'wrong']","[6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,3,21,152
1,"['all', 'some', 'right']","[6, 6, 6, 6, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,4,26,152
1,"['all', 'most', 'right']","[6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,11,28,152
1,"['all', 'some', 'right']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,18,26,152
1,"['most', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1]",narrowLong,1,15,22,152
0,"['most', 'none', 'right']","[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,5,16,152
1,"['most', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,10,20,152
0,"['all', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,17,28,152
1,"['all', 'some', 'right']","[5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,19,26,152
1,"['most', 'some', 'right']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,12,18,152
0,"['some', 'some', 'wrong']","[6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5]",narrowLong,1,14,11,152
0,"['all', 'most', 'wrong']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,1,29,152
1,"['most', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,6,20,152
1,"['most', 'some', 'right']","[5, 5, 5, 5, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,13,18,152
0,"['some', 'all', 'wrong']","[6, 6, 6, 6, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,9,15,152
0,"['most', 'most', 'wrong']","[6, 6, 6, 6, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,7,21,152
1,"['some', 'most', 'right']","[5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,2,12,152
0,"['some', 'all', 'wrong']","[6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0]",narrowLong,1,8,15,152
0,"['some', 'some', 'right']","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",narrowLong,1,0,10,152
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,16,31,152
0,"['some', 'all', 'right']","[6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0]",narrowLong,1,8,14,151
0,"['all', 'some', 'right']","[5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,19,26,151
0,"['some', 'none', 'right']","[6, 6, 6, 6, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,7,8,151
0,"['most', 'most', 'wrong']","[6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,3,21,151
1,"['some', 'all', 'right']","[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,5,14,151
0,"['most', 'all', 'wrong']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,1,23,151
0,"['all', 'some', 'wrong']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,17,27,151
1,"['all', 'most', 'right']","[6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5]",narrowLong,1,11,28,151
1,"['most', 'some', 'right']","[6, 6, 6, 6, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,4,18,151
1,"['some', 'most', 'right']","[6, 6, 6, 6, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,9,12,151
0,"['all', 'none', 'right']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",narrowLong,1,16,24,151
1,"['most', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]",narrowLong,1,6,20,151
1,"['some', 'some', 'right']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,12,10,151
0,"['none', 'all', 'right']","[5, 5, 5, 5, 1, 1, 1, 0, 0, 0, 0]",narrowLong,1,13,6,151
1,"['all', 'some', 'right']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",narrowLong,1,18,26,151
0,"['all', 'most', 'right']","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",narrowLong,1,0,28,151
1,"['all', 'most', 'right']","[6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5]",narrowLong,1,14,28,151
1,"['most', 'most', 'right']","[5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1]",narrowLong,1,10,20,151
0,"['some', 'most', 'wrong']","[6, 6, 5, 1, 1]",narrowShort,2,0,13,150
0,"['none', 'all', 'right']","[5, 5, 5, 0, 0]",narrowShort,2,1,6,150
1,"['all', 'most', 'right']","[6, 6, 5, 5, 5]",narrowShort,2,2,28,150
1,"['some', 'some', 'right']","[1, 1, 0, 0, 0]",narrowShort,2,3,10,150
1,"['most', 'some', 'right']","[1, 1, 1, 0, 0]",narrowShort,2,4,18,150
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0]",narrowShort,2,5,31,150
1,"['some', 'all', 'right']","[6, 6, 0, 0, 0]",narrowShort,2,6,14,150
1,"['some', 'all', 'right']","[6, 6, 1, 0, 0]",narrowShort,2,7,14,150
0,"['all', 'most', 'wrong']","[1, 1, 1, 1, 1]",narrowShort,2,8,29,150
1,"['most', 'all', 'right']","[6, 6, 6, 0, 0]",narrowShort,2,9,22,150
0,"['none', 'all', 'right']","[5, 5, 1, 1, 1]",narrowShort,2,10,6,150
1,"['most', 'all', 'right']","[6, 6, 6, 5, 5]",narrowShort,2,11,22,150
1,"['all', 'all', 'right']","[6, 6, 6, 6, 6]",narrowShort,2,12,30,150
0,"['some', 'most', 'wrong']","[6, 6, 6, 1, 1]",narrowShort,2,13,13,150
0,"['most', 'most', 'wrong']","[5, 5, 1, 0, 0]",narrowShort,2,14,21,150
1,"['some', 'all', 'right']","[6, 6, 1, 1, 1]",narrowShort,2,15,14,150
0,"['most', 'all', 'wrong']","[5, 5, 0, 0, 0]",narrowShort,2,16,23,150
1,"['most', 'most', 'right']","[5, 5, 5, 1, 1]",narrowShort,2,17,20,150
0,"['some', 'all', 'wrong']","[6, 6, 5, 0, 0]",narrowShort,2,18,15,150
0,"['none', 'all', 'right']","[5, 5, 5, 5, 5]",narrowShort,2,19,6,150
0,"['most', 'most', 'wrong']","[5, 5, 0, 0, 0]",narrowShort,2,16,21,149
1,"['some', 'all', 'right']","[6, 6, 1, 0, 0]",narrowShort,2,7,14,149
0,"['some', 'all', 'wrong']","[5, 5, 5, 0, 0]",narrowShort,2,1,15,149
0,"['most', 'most', 'wrong']","[5, 5, 1, 1, 1]",narrowShort,2,10,21,149
1,"['some', 'some', 'right']","[1, 1, 1, 0, 0]",narrowShort,2,4,10,149
1,"['most', 'all', 'right']","[6, 6, 6, 0, 0]",narrowShort,2,9,22,149
0,"['some', 'most', 'wrong']","[6, 6, 6, 1, 1]",narrowShort,2,13,13,149
1,"['most', 'most', 'right']","[6, 6, 5, 0, 0]",narrowShort,2,18,20,149
1,"['most', 'most', 'right']","[6, 6, 6, 5, 5]",narrowShort,2,11,20,149
0,"['all', 'some', 'wrong']","[5, 5, 5, 5, 5]",narrowShort,2,19,27,149
0,"['most', 'most', 'wrong']","[1, 1, 0, 0, 0]",narrowShort,2,3,21,149
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0]",narrowShort,2,5,31,149
1,"['some', 'all', 'right']","[6, 6, 1, 1, 1]",narrowShort,2,15,14,149
1,"['some', 'some', 'right']","[1, 1, 1, 1, 1]",narrowShort,2,8,10,149
1,"['some', 'all', 'right']","[6, 6, 0, 0, 0]",narrowShort,2,6,14,149
0,"['most', 'most', 'wrong']","[5, 5, 1, 0, 0]",narrowShort,2,14,21,149
1,"['most', 'most', 'right']","[6, 6, 5, 5, 5]",narrowShort,2,2,20,149
1,"['all', 'all', 'right']","[6, 6, 6, 6, 6]",narrowShort,2,12,30,149
0,"['some', 'most', 'wrong']","[6, 6, 5, 1, 1]",narrowShort,2,0,13,149
0,"['some', 'most', 'wrong']","[5, 5, 5, 1, 1]",narrowShort,2,17,13,149
0,"['most', 'all', 'wrong']","[6, 6, 0, 0, 0]",narrowShort,2,6,23,148
1,"['some', 'most', 'wrong']","[6, 6, 1, 1, 1]",narrowShort,2,15,13,148
0,"['most', 'most', 'wrong']","[5, 5, 1, 1, 1]",narrowShort,2,10,21,148
1,"['some', 'all', 'wrong']","[5, 5, 1, 0, 0]",narrowShort,2,14,15,148
0,"['some', 'most', 'wrong']","[6, 6, 6, 1, 1]",narrowShort,2,13,13,148
1,"['all', 'most', 'wrong']","[1, 1, 0, 0, 0]",narrowShort,2,3,29,148
1,"['some', 'some', 'wrong']","[6, 6, 6, 0, 0]",narrowShort,2,9,11,148
0,"['most', 'some', 'wrong']","[5, 5, 5, 1, 1]",narrowShort,2,17,19,148
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0]",narrowShort,2,5,31,148
1,"['most', 'some', 'right']","[6, 6, 5, 5, 5]",narrowShort,2,2,18,148
0,"['all', 'most', 'wrong']","[1, 1, 1, 0, 0]",narrowShort,2,4,29,148
0,"['most', 'all', 'wrong']","[5, 5, 0, 0, 0]",narrowShort,2,16,23,148
0,"['some', 'all', 'wrong']","[6, 6, 5, 0, 0]",narrowShort,2,18,15,148
0,"['most', 'some', 'wrong']","[5, 5, 5, 0, 0]",narrowShort,2,1,19,148
1,"['all', 'all', 'right']","[6, 6, 6, 6, 6]",narrowShort,2,12,30,148
0,"['most', 'some', 'wrong']","[6, 6, 5, 1, 1]",narrowShort,2,0,19,148
1,"['all', 'some', 'right']","[1, 1, 1, 1, 1]",narrowShort,2,8,26,148
1,"['most', 'all', 'right']","[6, 6, 6, 5, 5]",narrowShort,2,11,22,148
1,"['some', 'all', 'right']","[6, 6, 1, 0, 0]",narrowShort,2,7,14,148
1,"['all', 'most', 'right']","[5, 5, 5, 5, 5]",narrowShort,2,19,28,148
0,"['all', 'most', 'wrong']","[1, 1, 1, 1, 1]",narrowShort,2,8,29,147
1,"['most', 'some', 'right']","[5, 5, 5, 5, 5]",narrowShort,2,19,18,147
1,"['some', 'all', 'right']","[6, 6, 0, 0, 0]",narrowShort,2,6,14,147
0,"['most', 'most', 'wrong']","[6, 6, 1, 1, 1]",narrowShort,2,15,21,147
0,"['some', 'most', 'wrong']","[6, 6, 6, 1, 1]",narrowShort,2,13,13,147
1,"['some', 'all', 'right']","[6, 6, 5, 0, 0]",narrowShort,2,18,14,147
1,"['some', 'most', 'right']","[5, 5, 1, 0, 0]",narrowShort,2,14,12,147
0,"['some', 'most', 'wrong']","[5, 5, 5, 1, 1]",narrowShort,2,17,13,147
1,"['all', 'all', 'right']","[6, 6, 6, 6, 6]",narrowShort,2,12,30,147
1,"['some', 'all', 'right']","[6, 6, 1, 0, 0]",narrowShort,2,7,14,147
0,"['some', 'most', 'wrong']","[6, 6, 5, 1, 1]",narrowShort,2,0,13,147
0,"['some', 'some', 'wrong']","[6, 6, 6, 5, 5]",narrowShort,2,11,11,147
1,"['some', 'most', 'right']","[5, 5, 5, 0, 0]",narrowShort,2,1,12,147
1,"['some', 'all', 'right']","[6, 6, 6, 0, 0]",narrowShort,2,9,14,147
0,"['most', 'all', 'wrong']","[1, 1, 0, 0, 0]",narrowShort,2,3,23,147
0,"['most', 'all', 'wrong']","[5, 5, 0, 0, 0]",narrowShort,2,16,23,147
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0]",narrowShort,2,5,31,147
1,"['some', 'most', 'right']","[5, 5, 1, 1, 1]",narrowShort,2,10,12,147
1,"['none', 'all', 'right']","[0, 0, 0, 0, 0]",narrowShort,2,5,6,146
1,"['most', 'most', 'right']","[5, 5, 5, 0, 0]",narrowShort,2,1,20,146
0,"['most', 'most', 'wrong']","[5, 5, 1, 1, 1]",narrowShort,2,10,21,146
1,"['all', 'all', 'right']","[6, 6, 6, 6, 6]",narrowShort,2,12,30,146
1,"['none', 'all', 'wrong']","[1, 1, 1, 1, 1]",narrowShort,2,8,7,146
0,"['most', 'most', 'wrong']","[5, 5, 1, 0, 0]",narrowShort,2,14,21,146
0,"['some', 'all', 'wrong']","[6, 6, 5, 0, 0]",narrowShort,2,18,15,146
0,"['most', 'most', 'wrong']","[6, 6, 1, 0, 0]",narrowShort,2,7,21,146
1,"['some', 'all', 'right']","[6, 6, 1, 1, 1]",narrowShort,2,15,14,146
1,"['most', 'all', 'right']","[6, 6, 6, 0, 0]",narrowShort,2,9,22,146
1,"['most', 'most', 'right']","[5, 5, 5, 1, 1]",narrowShort,2,17,20,146
0,"['most', 'all', 'wrong']","[5, 5, 0, 0, 0]",narrowShort,2,16,23,146
0,"['some', 'most', 'wrong']","[6, 6, 5, 1, 1]",narrowShort,2,0,13,146
0,"['some', 'some', 'wrong']","[6, 6, 6, 5, 5]",narrowShort,2,11,11,146
1,"['some', 'all', 'right']","[6, 6, 0, 0, 0]",narrowShort,2,6,14,146
1,"['most', 'all', 'right']","[6, 6, 6, 1, 1]",narrowShort,2,13,22,146
0,"['most', 'none', 'right']","[1, 1, 0, 0, 0]",narrowShort,2,3,16,146
1,"['none', 'all', 'right']","[1, 1, 1, 0, 0]",narrowShort,2,4,6,146
0,"['all', 'some', 'wrong']","[5, 5, 5, 5, 5]",narrowShort,2,19,27,146
0,"['most', 'some', 'wrong']","[6, 6, 5, 5, 5]",narrowShort,2,2,19,146
0,"['some', 'most', 'wrong']","[6, 6, 6, 1, 1]",narrowShort,2,13,13,145
0,"['some', 'some', 'right']","[6, 6, 6, 6, 6]",narrowShort,2,12,10,145
1,"['some', 'most', 'right']","[5, 5, 5, 0, 0]",narrowShort,2,1,12,145
0,"['most', 'most', 'wrong']","[6, 6, 0, 0, 0]",narrowShort,2,6,21,145
1,"['most', 'most', 'wrong']","[0, 0, 0, 0, 0]",narrowShort,2,5,21,145
1,"['most', 'most', 'right']","[6, 6, 5, 1, 1]",narrowShort,2,0,20,145
1,"['some', 'most', 'right']","[5, 5, 5, 1, 1]",narrowShort,2,17,12,145
0,"['most', 'most', 'wrong']","[6, 6, 1, 1, 1]",narrowShort,2,15,21,145
0,"['most', 'most', 'wrong']","[1, 1, 0, 0, 0]",narrowShort,2,3,21,145
0,"['some', 'most', 'wrong']","[6, 6, 1, 0, 0]",narrowShort,2,7,13,145
0,"['most', 'most', 'wrong']","[1, 1, 1, 0, 0]",narrowShort,2,4,21,145
1,"['some', 'most', 'right']","[5, 5, 0, 0, 0]",narrowShort,2,16,12,145
0,"['most', 'most', 'wrong']","[5, 5, 1, 1, 1]",narrowShort,2,10,21,145
1,"['all', 'most', 'right']","[6, 6, 5, 5, 5]",narrowShort,2,2,28,145
1,"['some', 'most', 'right']","[5, 5, 1, 0, 0]",narrowShort,2,14,12,145
1,"['all', 'some', 'right']","[1, 1, 1, 1, 1]",narrowShort,2,8,26,145
1,"['most', 'most', 'right']","[6, 6, 6, 5, 5]",narrowShort,2,11,20,145
0,"['some', 'most', 'wrong']","[6, 6, 5, 0, 0]",narrowShort,2,18,13,145
1,"['most', 'most', 'right']","[6, 6, 6, 0, 0]",narrowShort,2,9,20,145
0,"['all', 'some', 'wrong']","[5, 5, 5, 5, 5]",narrowShort,2,19,27,145
0,"['most', 'most', 'wrong']","[1, 1, 1, 1, 1]",narrowShort,2,8,21,144
0,"['some', 'most', 'wrong']","[5, 5, 1, 0, 0]",narrowShort,2,14,13,144
1,"['all', 'all', 'right']","[6, 6, 6, 6, 6]",narrowShort,2,12,30,144
1,"['most', 'most', 'right']","[5, 5, 5, 0, 0]",narrowShort,2,1,20,144
0,"['all', 'most', 'wrong']","[1, 1, 0, 0, 0]",narrowShort,2,3,29,144
0,"['all', 'some', 'wrong']","[5, 5, 5, 5, 5]",narrowShort,2,19,27,144
1,"['some', 'most', 'right']","[6, 6, 6, 1, 1]",narrowShort,2,13,12,144
0,"['some', 'most', 'wrong']","[6, 6, 5, 1, 1]",narrowShort,2,0,13,144
0,"['most', 'all', 'wrong']","[6, 6, 0, 0, 0]",narrowShort,2,6,23,144
1,"['some', 'all', 'right']","[6, 6, 1, 0, 0]",narrowShort,2,7,14,144
1,"['most', 'most', 'right']","[5, 5, 5, 1, 1]",narrowShort,2,17,20,144
1,"['most', 'all', 'right']","[6, 6, 6, 5, 5]",narrowShort,2,11,22,144
1,"['some', 'all', 'right']","[6, 6, 1, 1, 1]",narrowShort,2,15,14,144
1,"['some', 'some', 'wrong']","[1, 1, 1, 0, 0]",narrowShort,2,4,11,144
0,"['some', 'some', 'wrong']","[6, 6, 5, 5, 5]",narrowShort,2,2,11,144
0,"['some', 'all', 'wrong']","[6, 6, 5, 0, 0]",narrowShort,2,18,15,144
0,"['most', 'all', 'wrong']","[5, 5, 0, 0, 0]",narrowShort,2,16,23,144
0,"['most', 'most', 'wrong']","[5, 5, 1, 1, 1]",narrowShort,2,10,21,144
1,"['most', 'all', 'right']","[6, 6, 6, 0, 0]",narrowShort,2,9,22,144
1,"['some', 'all', 'right']","[6, 6, 0, 0, 0]",narrowShort,2,6,14,143
1,"['some', 'some', 'right']","[5, 5, 0, 0, 0]",narrowShort,2,16,10,143
1,"['all', 'some', 'wrong']","[0, 0, 0, 0, 0]",narrowShort,2,5,27,143
0,"['all', 'most', 'wrong']","[1, 1, 1, 1, 1]",narrowShort,2,8,29,143
0,"['most', 'some', 'wrong']","[5, 5, 1, 1, 1]",narrowShort,2,10,19,143
1,"['most', 'most', 'right']","[6, 6, 5, 0, 0]",narrowShort,2,18,20,143
0,"['most', 'some', 'wrong']","[6, 6, 5, 1, 1]",narrowShort,2,0,19,143
0,"['most', 'most', 'wrong']","[5, 5, 1, 0, 0]",narrowShort,2,14,21,143
1,"['some', 'most', 'right']","[6, 6, 1, 0, 0]",narrowShort,2,7,12,143
1,"['all', 'most', 'right']","[6, 6, 5, 5, 5]",narrowShort,2,2,28,143
0,"['none', 'all', 'wrong']","[6, 6, 6, 6, 6]",narrowShort,2,12,7,143
0,"['some', 'some', 'wrong']","[6, 6, 6, 0, 0]",narrowShort,2,9,11,143
1,"['some', 'some', 'right']","[1, 1, 1, 0, 0]",narrowShort,2,4,10,143
0,"['most', 'most', 'wrong']","[6, 6, 1, 1, 1]",narrowShort,2,15,21,143
0,"['some', 'some', 'wrong']","[6, 6, 6, 5, 5]",narrowShort,2,11,11,143
1,"['all', 'most', 'right']","[5, 5, 5, 5, 5]",narrowShort,2,19,28,143
1,"['most', 'none', 'right']","[1, 1, 0, 0, 0]",narrowShort,2,3,16,143
0,"['all', 'some', 'wrong']","[5, 5, 5, 1, 1]",narrowShort,2,17,27,143
0,"['all', 'some', 'wrong']","[5, 5, 5, 0, 0]",narrowShort,2,1,27,143
0,"['most', 'most', 'wrong']","[1, 1, 0, 0, 0]",narrowShort,2,3,21,142
1,"['most', 'most', 'right']","[6, 6, 6, 1, 1]",narrowShort,2,13,20,142
1,"['some', 'all', 'right']","[6, 6, 0, 0, 0]",narrowShort,2,6,14,142
0,"['some', 'all', 'wrong']","[5, 5, 5, 0, 0]",narrowShort,2,1,15,142
0,"['some', 'most', 'wrong']","[1, 1, 1, 0, 0]",narrowShort,2,4,13,142
1,"['some', 'some', 'right']","[1, 1, 1, 1, 1]",narrowShort,2,8,10,142
1,"['most', 'most', 'right']","[6, 6, 5, 1, 1]",narrowShort,2,0,20,142
0,"['most', 'most', 'wrong']","[5, 5, 1, 1, 1]",narrowShort,2,10,21,142
1,"['some', 'some', 'right']","[5, 5, 1, 0, 0]",narrowShort,2,14,10,142
1,"['most', 'all', 'right']","[6, 6, 6, 0, 0]",narrowShort,2,9,22,142
1,"['some', 'some', 'right']","[5, 5, 0, 0, 0]",narrowShort,2,16,10,142
0,"['some', 'some', 'right']","[6, 6, 6, 5, 5]",narrowShort,2,11,10,142
0,"['some', 'some', 'wrong']","[5, 5, 5, 5, 5]",narrowShort,2,19,11,142
1,"['some', 'all', 'right']","[6, 6, 1, 0, 0]",narrowShort,2,7,14,142
1,"['most', 'most', 'right']","[6, 6, 5, 5, 5]",narrowShort,2,2,20,142
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0]",narrowShort,2,5,31,142
0,"['some', 'some', 'wrong']","[6, 6, 5, 0, 0]",narrowShort,2,18,11,142
0,"['some', 'some', 'wrong']","[5, 5, 5, 1, 1]",narrowShort,2,17,11,142
0,"['some', 'some', 'right']","[6, 6, 6, 6, 6]",narrowShort,2,12,10,142
1,"['some', 'most', 'right']","[5, 5, 1, 0, 0]",narrowShort,2,14,12,141
0,"['all', 'some', 'wrong']","[5, 5, 5, 5, 5]",narrowShort,2,19,27,141
1,"['all', 'all', 'right']","[6, 6, 6, 6, 6]",narrowShort,2,12,30,141
1,"['all', 'most', 'right']","[6, 6, 5, 5, 5]",narrowShort,2,2,28,141
0,"['all', 'most', 'wrong']","[1, 1, 1, 1, 1]",narrowShort,2,8,29,141
1,"['most', 'most', 'right']","[6, 6, 5, 1, 1]",narrowShort,2,0,20,141
0,"['some', 'all', 'wrong']","[6, 6, 1, 0, 0]",narrowShort,2,7,15,141
1,"['most', 'most', 'right']","[5, 5, 5, 0, 0]",narrowShort,2,1,20,141
0,"['most', 'most', 'wrong']","[6, 6, 1, 1, 1]",narrowShort,2,15,21,141
0,"['all', 'most', 'wrong']","[1, 1, 1, 0, 0]",narrowShort,2,4,29,141
1,"['some', 'most', 'right']","[5, 5, 0, 0, 0]",narrowShort,2,16,12,141
1,"['all', 'most', 'right']","[6, 6, 6, 5, 5]",narrowShort,2,11,28,141
0,"['none', 'all', 'right']","[5, 5, 5, 1, 1]",narrowShort,2,17,6,141
0,"['most', 'all', 'wrong']","[6, 6, 0, 0, 0]",narrowShort,2,6,23,141
1,"['none', 'all', 'right']","[0, 0, 0, 0, 0]",narrowShort,2,5,6,141
1,"['some', 'most', 'right']","[5, 5, 1, 1, 1]",narrowShort,2,10,12,141
0,"['some', 'all', 'wrong']","[6, 6, 5, 0, 0]",narrowShort,2,18,15,141
0,"['some', 'all', 'wrong']","[6, 6, 6, 0, 0]",narrowShort,2,9,15,141
0,"['some', 'most', 'wrong']","[6, 6, 6, 1, 1]",narrowShort,2,13,13,141
1,"['some', 'some', 'right']","[1, 1, 0, 0, 0]",narrowShort,2,3,10,141
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0]",narrowShort,2,5,31,140
1,"['most', 'some', 'right']","[1, 1, 1, 0, 0]",narrowShort,2,4,18,140
0,"['most', 'all', 'wrong']","[1, 1, 0, 0, 0]",narrowShort,2,3,23,140
1,"['most', 'some', 'right']","[5, 5, 1, 0, 0]",narrowShort,2,14,18,140
0,"['none', 'all', 'wrong']","[6, 6, 6, 6, 6]",narrowShort,2,12,7,140
1,"['most', 'all', 'right']","[6, 6, 6, 0, 0]",narrowShort,2,9,22,140
0,"['some', 'most', 'wrong']","[6, 6, 6, 1, 1]",narrowShort,2,13,13,140
1,"['some', 'all', 'right']","[6, 6, 0, 0, 0]",narrowShort,2,6,14,140
0,"['all', 'some', 'wrong']","[5, 5, 5, 5, 5]",narrowShort,2,19,27,140
1,"['all', 'most', 'right']","[6, 6, 5, 5, 5]",narrowShort,2,2,28,140
0,"['most', 'most', 'wrong']","[6, 6, 1, 1, 1]",narrowShort,2,15,21,140
0,"['all', 'most', 'wrong']","[1, 1, 1, 1, 1]",narrowShort,2,8,29,140
1,"['some', 'all', 'right']","[6, 6, 1, 0, 0]",narrowShort,2,7,14,140
0,"['some', 'most', 'wrong']","[6, 6, 5, 1, 1]",narrowShort,2,0,13,140
1,"['all', 'some', 'right']","[5, 5, 1, 1, 1]",narrowShort,2,10,26,140
1,"['most', 'most', 'right']","[5, 5, 5, 0, 0]",narrowShort,2,1,20,140
1,"['most', 'all', 'right']","[6, 6, 6, 5, 5]",narrowShort,2,11,22,140
1,"['some', 'most', 'right']","[5, 5, 0, 0, 0]",narrowShort,2,16,12,140
0,"['most', 'some', 'wrong']","[6, 6, 5, 0, 0]",narrowShort,2,18,19,140
0,"['all', 'some', 'wrong']","[5, 5, 5, 1, 1]",narrowShort,2,17,27,140
0,"['most', 'most', 'wrong']","[5, 5, 1, 1, 1]",narrowShort,2,10,21,139
0,"['all', 'most', 'wrong']","[1, 1, 1, 1, 1]",narrowShort,2,8,29,139
1,"['most', 'most', 'right']","[5, 5, 5, 1, 1]",narrowShort,2,17,20,139
0,"['most', 'most', 'wrong']","[6, 6, 1, 1, 1]",narrowShort,2,15,21,139
1,"['most', 'most', 'right']","[6, 6, 5, 0, 0]",narrowShort,2,18,20,139
1,"['some', 'all', 'right']","[6, 6, 1, 0, 0]",narrowShort,2,7,14,139
0,"['most', 'all', 'wrong']","[1, 1, 0, 0, 0]",narrowShort,2,3,23,139
1,"['most', 'all', 'right']","[6, 6, 6, 5, 5]",narrowShort,2,11,22,139
1,"['most', 'all', 'right']","[6, 6, 6, 0, 0]",narrowShort,2,9,22,139
1,"['some', 'most', 'right']","[5, 5, 0, 0, 0]",narrowShort,2,16,12,139
1,"['some', 'most', 'right']","[5, 5, 1, 0, 0]",narrowShort,2,14,12,139
0,"['most', 'some', 'wrong']","[6, 6, 5, 5, 5]",narrowShort,2,2,19,139
0,"['all', 'some', 'wrong']","[5, 5, 5, 5, 5]",narrowShort,2,19,27,139
1,"['all', 'all', 'right']","[6, 6, 6, 6, 6]",narrowShort,2,12,30,139
0,"['some', 'most', 'wrong']","[6, 6, 5, 1, 1]",narrowShort,2,0,13,139
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0]",narrowShort,2,5,31,139
0,"['some', 'most', 'wrong']","[6, 6, 6, 1, 1]",narrowShort,2,13,13,139
1,"['most', 'most', 'right']","[5, 5, 5, 0, 0]",narrowShort,2,1,20,139
0,"['most', 'all', 'wrong']","[6, 6, 0, 0, 0]",narrowShort,2,6,23,139
1,"['most', 'some', 'right']","[1, 1, 1, 0, 0]",narrowShort,2,4,18,139
